lon, lat, freeboard (m), standard deviation, count
-180 86 0.368084916913 0.197741495976	2371
-178.5 86 0.376746343395 0.189896448102	2551
-177 86 0.375759740234 0.186907932231	2483
-175.5 86 0.372116722459 0.175915887424	2342
-174 86 0.392321866888 0.190132658392	2712
-172.5 86 0.397325074074 0.187305273087	2808
-171 86 0.372636854844 0.182792427195	2797
-169.5 86 0.384064108881 0.186521263688	2939
-168 86 0.397543230255 0.183883250137	3140
-166.5 86 0.39814666489 0.174135672792	3002
-165 86 0.421893503039 0.173986659183	2797
-163.5 86 0.440133366042 0.183113117443	2721
-162 86 0.388283558236 0.167166588605	2902
-160.5 86 0.410710723465 0.162646060451	2817
-159 86 0.363102420044 0.168873767849	2714
-157.5 86 0.426542465666 0.167882158168	2665
-156 86 0.401773284599 0.178035907515	2818
-154.5 86 0.408900347635 0.175555074575	2727
-153 86 0.42687497671 0.172307758586	2705
-151.5 86 0.449992452872 0.16758630018	2716
-150 86 0.422118008183 0.160542114527	2933
-148.5 86 0.410009112414 0.178196779769	2900
-147 86 0.400813220629 0.170257878496	2860
-145.5 86 0.431455506642 0.172781211598	2710
-144 86 0.453647650141 0.160321879258	2844
-142.5 86 0.39836265963 0.161080469017	2700
-141 86 0.411246076405 0.154604142724	2526
-139.5 86 0.41420079798 0.16874927913	2475
-138 86 0.41759463261 0.167356044203	2858
-136.5 86 0.465708267142 0.177800970892	2523
-135 86 0.443992680265 0.170817039779	2721
-133.5 86 0.396856995459 0.175913668381	3083
-132 86 0.43405329659 0.172647469755	3284
-130.5 86 0.441621212651 0.174656347882	3320
-129 86 0.454352150392 0.179052935071	3318
-127.5 86 0.456945584934 0.169302767894	3332
-126 86 0.449921303128 0.187537588917	3421
-124.5 86 0.462938252964 0.182367285213	3289
-123 86 0.439204570826 0.175103991462	3318
-121.5 86 0.496244751155 0.181483209137	3247
-120 86 0.539414782311 0.191186486264	3211
-118.5 86 0.456321131148 0.181787015925	3294
-117 86 0.471187982684 0.180519875044	3465
-115.5 86 0.468181543689 0.188954004627	3193
-114 86 0.465673527745 0.182216702764	3388
-112.5 86 0.469585078626 0.188009752946	3523
-111 86 0.475331975524 0.176901222251	3677
-109.5 86 0.482396437625 0.171631811799	3487
-108 86 0.493968353712 0.171632707183	3435
-106.5 86 0.483019600408 0.172729199287	3431
-105 86 0.422768083282 0.167664971685	3266
-103.5 86 0.456808525344 0.173609360586	3196
-102 86 0.47844316764 0.179612447016	3424
-100.5 86 0.50413749411 0.166619905588	3226
-99 86 0.461540902463 0.170970206582	3086
-97.5 86 0.44451553667 0.162196681393	2877
-96 86 0.469656623208 0.163485832376	2930
-94.5 86 0.441996063406 0.159649180539	2965
-93 86 0.436235978275 0.17279888354	3130
-91.5 86 0.445111809232 0.175137092761	3098
-90 86 0.423447408518 0.165306827989	3334
-88.5 86 0.427825892735 0.173031811878	3207
-87 86 0.433668879222 0.168402021576	3494
-85.5 86 0.437905232378 0.170390120992	3490
-84 86 0.462547209956 0.172572057853	3415
-82.5 86 0.427075794376 0.167841220904	3414
-81 86 0.446197031933 0.15661742439	3476
-79.5 86 0.449462458486 0.15532659817	3553
-78 86 0.430031267381 0.162602022992	3639
-76.5 86 0.441093298462 0.166395061359	3575
-75 86 0.439036148281 0.163542859279	3635
-73.5 86 0.432241654444 0.168042159195	3409
-72 86 0.460374592318 0.167221659734	3098
-70.5 86 0.545047757523 0.183763858239	2891
-69 86 0.460683962318 0.190473916764	2813
-67.5 86 0.462453724422 0.189315059769	2551
-66 86 0.461748105133 0.17844195202	2825
-64.5 86 0.483628837477 0.188127046602	2695
-63 86 0.554206327696 0.18880378623	2838
-61.5 86 0.609065740469 0.191491270571	2728
-60 86 0.662261497252 0.19089700567	2729
-58.5 86 0.565164952581 0.193696691694	2615
-57 86 0.385564921431 0.175886309237	2711
-55.5 86 0.566031448302 0.219316636237	2679
-54 86 0.910867784722 0.218770055388	2880
-52.5 86 0.660427015032 0.240391906844	2927
-51 86 0.465129808297 0.186580117455	2989
-49.5 86 0.524853864797 0.196587941807	3173
-48 86 0.540823173109 0.186263678002	2975
-46.5 86 0.540198486664 0.192678750414	2887
-45 86 0.592653716961 0.187770251116	2883
-43.5 86 0.540388149875 0.191872189504	2789
-42 86 0.495767029064 0.180480451699	2959
-40.5 86 0.493449836297 0.183660288581	2981
-39 86 0.493889404386 0.189568133075	3101
-37.5 86 0.512759361253 0.192341447879	3319
-36 86 0.547828487828 0.195123698588	3122
-34.5 86 0.548930957555 0.19563523386	2945
-33 86 0.524833195545 0.204936028938	2828
-31.5 86 0.509130619422 0.196201706751	2801
-30 86 0.501138373548 0.198697309497	2669
-28.5 86 0.525301582903 0.195544481074	2714
-27 86 0.499293651441 0.191887265732	2846
-25.5 86 0.483519145065 0.190809534557	2847
-24 86 0.478764677829 0.192386670457	2837
-22.5 86 0.490909589274 0.18053735345	2946
-21 86 0.498745563337 0.177172518379	2913
-19.5 86 0.446396113113 0.175767613762	2997
-18 86 0.436076960693 0.165340386301	3002
-16.5 86 0.409171156133 0.158027829515	2927
-15 86 0.415367629027 0.154493233167	3011
-13.5 86 0.432931087908 0.161480407127	3060
-12 86 0.417112852826 0.160172703013	2813
-10.5 86 0.386914268713 0.161043533591	2672
-9 86 0.393924355417 0.158401890144	2732
-7.5 86 0.411335241806 0.158252148439	2746
-6 86 0.411820394988 0.149919132969	2833
-4.5 86 0.42737505215 0.147531983293	2953
-3 86 0.382813374174 0.149343577098	3028
-1.5 86 0.349448608418 0.186508687975	2970
