lon, lat, freeboard (m), standard deviation, count
-180 88 0.151649557522 0.0995101934153	113
-178.5 88 0.13071981982 0.103658597696	111
-177 88 0.153605982906 0.108709408826	117
-175.5 88 0.153090350877 0.10772237257	114
-174 88 0.153633884298 0.0942068571051	121
-172.5 88 0.148190510949 0.0969288959247	137
-171 88 0.13568028169 0.104675500083	142
-169.5 88 0.133625 0.115063874879	92
-168 88 0.132158762887 0.106231701123	97
-166.5 88 0.122603623188 0.111204524805	138
-165 88 0.15851299435 0.0932546537991	177
-163.5 88 0.148989230769 0.112655819564	130
-162 88 0.138010734463 0.117829269535	177
-160.5 88 0.157974193548 0.100816057806	155
-159 88 0.16186025641 0.108715217607	156
-157.5 88 0.196449268293 0.0908995775457	205
-156 88 0.171921238938 0.100485784026	226
-154.5 88 0.178353138075 0.103818368688	239
-153 88 0.188003964758 0.101076040911	227
-151.5 88 0.175747750865 0.10935418883	289
-150 88 0.169865168539 0.0941718648846	178
-148.5 88 0.179836725664 0.101627863746	226
-147 88 0.181048684211 0.108612172868	228
-145.5 88 0.177189224138 0.112827005898	232
-144 88 0.204371119134 0.112474039339	277
-142.5 88 0.20254 0.10381668266	270
-141 88 0.197538486842 0.110034506135	304
-139.5 88 0.207297953964 0.0951692462495	391
-138 88 0.195156980057 0.104800417398	351
-136.5 88 0.186431378299 0.112080565486	341
-135 88 0.179770336391 0.12483243348	327
-133.5 88 0.204005067568 0.122235335433	296
-132 88 0.198220220588 0.116068245588	272
-130.5 88 0.182390163934 0.115677146143	305
-129 88 0.197945 0.109850398384	200
-127.5 88 0.190973913043 0.117775700775	299
-126 88 0.185414478114 0.123384627527	297
-124.5 88 0.221220503597 0.123602737827	278
-123 88 0.186657230769 0.120675881522	325
-121.5 88 0.174325641026 0.127822093743	273
-120 88 0.161594545455 0.117804020065	330
-118.5 88 0.207356896552 0.103873431538	348
-117 88 0.19237361809 0.113645071382	398
-115.5 88 0.171254054054 0.124421453754	370
-114 88 0.196436483516 0.110781014833	455
-112.5 88 0.205123390558 0.113430412328	466
-111 88 0.202077386935 0.122797132332	398
-109.5 88 0.215136960986 0.11225970363	487
-108 88 0.197186252354 0.112183887533	531
-106.5 88 0.18527518797 0.121250404593	399
-105 88 0.197677358491 0.115840244487	371
-103.5 88 0.187467299578 0.114808610508	474
-102 88 0.194561592506 0.112797280772	427
-100.5 88 0.173274269006 0.126538708896	342
-99 88 0.177523863636 0.132916077667	352
-97.5 88 0.164060869565 0.1200839196	460
-96 88 0.191357381616 0.120978498458	359
-94.5 88 0.177962234043 0.128636567779	376
-93 88 0.163526540284 0.10893010532	422
-91.5 88 0.177724603175 0.120077001833	378
-90 88 0.193447666667 0.106916356903	600
-88.5 88 0.185115227273 0.117236371905	440
-87 88 0.184624044586 0.113364719504	628
-85.5 88 0.196622657581 0.107774924967	587
-84 88 0.166646255507 0.11310993879	454
-82.5 88 0.145958220503 0.108357795726	517
-81 88 0.155442756184 0.112434521557	566
-79.5 88 0.160530555556 0.110461256393	504
-78 88 0.172532006633 0.1201943253	603
-76.5 88 0.172543949045 0.114972641965	628
-75 88 0.173524789916 0.120460423092	476
-73.5 88 0.182065148515 0.111171146003	505
-72 88 0.17710742115 0.126753018414	539
-70.5 88 0.198574395161 0.121071870173	496
-69 88 0.196855639098 0.113182717076	532
-67.5 88 0.20382559415 0.120317170754	547
-66 88 0.199880607815 0.109655515402	691
-64.5 88 0.206719372442 0.116847957611	733
-63 88 0.223694912791 0.117270699747	688
-61.5 88 0.204942715232 0.111209640511	604
-60 88 0.208852757353 0.120086917846	544
-58.5 88 0.194981521739 0.124726880945	552
-57 88 0.210116929699 0.120836685884	697
-55.5 88 0.218900940439 0.125006214473	638
-54 88 0.214771145686 0.121869980009	707
-52.5 88 0.206439968404 0.128998550666	633
-51 88 0.222241080196 0.129945041718	611
-49.5 88 0.214392982456 0.126359894057	627
-48 88 0.218541455161 0.131662310569	591
-46.5 88 0.212459760274 0.128350234984	584
-45 88 0.228527856025 0.122497576357	639
-43.5 88 0.236392879747 0.132718177385	632
-42 88 0.241545482389 0.130395492079	653
-40.5 88 0.249296592593 0.123393465037	675
-39 88 0.242981305638 0.127868267817	674
-37.5 88 0.219425972006 0.127428704862	643
-36 88 0.200238138686 0.137129000722	548
-34.5 88 0.195018993506 0.125561838668	616
-33 88 0.212598289269 0.119403278602	643
-31.5 88 0.216775315315 0.127349861285	555
-30 88 0.225760137457 0.123494252587	582
-28.5 88 0.240247258979 0.12953273848	529
-27 88 0.244440399386 0.126269238763	651
-25.5 88 0.253048807854 0.127728600208	713
-24 88 0.257443121693 0.116731482637	756
-22.5 88 0.237136866359 0.119534331697	651
-21 88 0.22515351014 0.11267675042	641
-19.5 88 0.206426688633 0.126591694077	607
-18 88 0.21602 0.119774934554	590
-16.5 88 0.202965543071 0.121747445863	534
-15 88 0.218344379845 0.119201140231	516
-13.5 88 0.190465602837 0.123407427949	564
-12 88 0.183977987421 0.122266269723	477
-10.5 88 0.180815555556 0.1281980762	495
-9 88 0.1955640599 0.121809721996	601
-7.5 88 0.182576041667 0.121320181979	576
-6 88 0.207652132701 0.120770376322	633
-4.5 88 0.208858730159 0.124967559284	567
-3 88 0.210246857143 0.126356537297	525
-1.5 88 0.194153004292 0.122350931735	466
0 88 0.201519471947 0.107860205134	606
1.5 88 0.191727054108 0.111370120339	499
3 88 0.176031034483 0.125515555842	464
4.5 88 0.183219569892 0.12908643165	465
6 88 0.209736020151 0.124403350126	397
7.5 88 0.201283916084 0.12301130821	572
