lon, lat, freeboard (m), standard deviation, count
-180 86 0.482023133333 0.213781992174	705
-178.5 86 0.445872301291 0.190946606949	697
-177 86 0.416594158863 0.188433154333	598
-175.5 86 0.424014205438 0.187463990384	662
-174 86 0.432946527363 0.206266530676	603
-172.5 86 0.397965011218 0.171324530224	624
-171 86 0.370077484589 0.16406806985	584
-169.5 86 0.403916843866 0.179227761492	538
-168 86 0.42810841286 0.200856001605	591
-166.5 86 0.438887722607 0.178576072942	721
-165 86 0.462891786624 0.184891846914	628
-163.5 86 0.463932872841 0.184286551218	637
-162 86 0.464776860835 0.227472515663	503
-160.5 86 0.457305446429 0.197848330336	448
-159 86 0.427802093617 0.180838319904	470
-157.5 86 0.50569506 0.198092416631	400
-156 86 0.469867099751 0.212432374346	401
-154.5 86 0.456765692913 0.201986193785	508
-153 86 0.437022392931 0.182917103389	481
-151.5 86 0.449914411067 0.190357807319	253
-150 86 0.407476401235 0.18634216067	162
-148.5 86 0.47457744 0.234540926683	175
-147 86 0.404497481928 0.186149280373	166
-145.5 86 0.478953005376 0.211766128222	186
-144 86 0.456304958084 0.211700903047	167
-142.5 86 0.445347081522 0.206274730933	184
-141 86 0.428929514706 0.189854153891	136
-139.5 86 0.454302611429 0.21663247524	175
-138 86 0.469183541667 0.203011837762	168
-136.5 86 0.485431076336 0.186821264101	262
-135 86 0.489516622837 0.207957002906	289
-133.5 86 0.415610606557 0.188702574181	305
-132 86 0.477500535248 0.253518766628	383
-130.5 86 0.4482052125 0.193214674491	400
-129 86 0.490122368831 0.205217861216	385
-127.5 86 0.474150243478 0.227813182266	345
-126 86 0.456408035211 0.230843212143	284
-124.5 86 0.485905057471 0.23076711703	174
-123 86 0.418367995238 0.218342747754	210
-121.5 86 0.46526210917 0.217203492321	229
-120 86 0.50317200339 0.204054917021	295
-118.5 86 0.462263966867 0.209445578406	332
-117 86 0.446386151515 0.218137601042	297
-115.5 86 0.452968178322 0.24237189723	286
-114 86 0.429732422053 0.196696434807	263
-112.5 86 0.399567726027 0.212170116377	219
-111 86 0.483124272251 0.231721604629	191
-109.5 86 0.463519615741 0.207720999929	216
-108 86 0.533349502347 0.232445336317	213
-106.5 86 0.501082349776 0.204874371534	223
-105 86 0.438606484177 0.22126814389	316
-103.5 86 0.452543996721 0.224667162388	305
-102 86 0.496138836134 0.196378170868	238
-100.5 86 0.548898272446 0.23428958223	323
-99 86 0.462611863208 0.213421166085	424
-97.5 86 0.436228878788 0.195437051565	462
-96 86 0.475055729084 0.203468370996	502
-94.5 86 0.461195367713 0.212117089679	446
-93 86 0.459405979592 0.19223458434	441
-91.5 86 0.458002490148 0.220829408528	406
-90 86 0.479976459384 0.208764323297	357
-88.5 86 0.505431919786 0.222904122368	374
-87 86 0.479670622291 0.199419204235	323
-85.5 86 0.488602621359 0.214322973614	309
-84 86 0.504685697417 0.213931517119	271
-82.5 86 0.46044759387 0.222894061854	261
-81 86 0.535755026217 0.212911967107	267
-79.5 86 0.511135061611 0.193829608559	211
-78 86 0.547162631579 0.235277364477	247
-76.5 86 0.544785856557 0.227255584518	244
-75 86 0.547608746411 0.199388636612	209
-73.5 86 0.535412868932 0.210545754747	206
-72 86 0.568519039216 0.269086656776	204
-70.5 86 0.609698450777 0.214108412377	193
-69 86 0.544879311828 0.21088889823	186
-67.5 86 0.537793900552 0.170457056181	181
-66 86 0.509815219251 0.223431101895	187
-64.5 86 0.433585051887 0.228254839834	212
-63 86 0.485849893688 0.223765068867	301
-61.5 86 0.544884182482 0.234448551456	274
-60 86 0.551233088319 0.225081702278	351
-58.5 86 0.448960852713 0.221580329818	387
-57 86 0.417864193182 0.213443188916	264
-55.5 86 0.654383693182 0.266940027367	176
-54 86 0.949651914573 0.247753423466	199
-52.5 86 0.687658526596 0.232686807678	188
-51 86 0.566596009479 0.231904591221	211
-49.5 86 0.555516319018 0.274639278462	163
-48 86 0.615123561086 0.23399945926	221
-46.5 86 0.600613549587 0.231368421209	242
-45 86 0.654848374384 0.228291225904	406
-43.5 86 0.633133098969 0.238247684049	485
-42 86 0.563106160194 0.217590444144	412
-40.5 86 0.554042539409 0.240262197902	406
-39 86 0.523192462687 0.236087612526	402
-37.5 86 0.53215725 0.227598666599	356
-36 86 0.539378604938 0.215229469024	243
-34.5 86 0.59044898 0.207540047295	300
-33 86 0.546713957983 0.222075667527	357
-31.5 86 0.552446650754 0.254380635691	398
-30 86 0.565423216138 0.23666662667	347
-28.5 86 0.598178585831 0.223314408243	367
-27 86 0.571841887195 0.213685081811	328
-25.5 86 0.534308037152 0.209197141793	323
-24 86 0.53081737069 0.211542304332	348
-22.5 86 0.57458977381 0.220863936792	336
-21 86 0.548442958702 0.213178648579	339
-19.5 86 0.49662953972 0.20561954499	428
-18 86 0.504830782705 0.215382870915	451
-16.5 86 0.50226270229 0.211080341129	393
-15 86 0.493476733503 0.21627981005	394
-13.5 86 0.538672296167 0.198140224078	287
-12 86 0.508324275676 0.203900981613	185
-10.5 86 0.487735985714 0.19673239258	140
-9 86 0.521497189744 0.220382668202	195
-7.5 86 0.533487029703 0.20324493493	202
-6 86 0.550920341463 0.18760316718	205
-4.5 86 0.53031726178 0.171910151689	191
-3 86 0.490990444444 0.19637093386	162
-1.5 86 0.423648715847 0.209651577126	183
0 86 0.996100818841 0.2352776308	138
1.5 86 0.396428491329 0.222090078904	173
3 86 0.510162037915 0.238624965528	211
4.5 86 0.615788665605 0.218521331981	314
6 86 0.505996611111 0.190555160913	234
7.5 86 0.623503626728 0.211627483826	217
