lon, lat, freeboard (m), standard deviation, count
-180 86 0.481638012442 0.214229394161	643
-178.5 86 0.480894539706 0.20591719543	680
-177 86 0.512966408585 0.20863103637	629
-175.5 86 0.495881805405 0.224159974045	555
-174 86 0.476465826 0.182123471154	500
-172.5 86 0.515012250996 0.202899931331	502
-171 86 0.473659607214 0.195605803921	499
-169.5 86 0.481220208487 0.209673284823	542
-168 86 0.501928869027 0.219916900315	565
-166.5 86 0.494990405458 0.23102745027	513
-165 86 0.506946026385 0.220866078568	379
-163.5 86 0.518966839729 0.211249750052	443
-162 86 0.431983534091 0.198819100811	440
-160.5 86 0.457556523614 0.209286424357	487
-159 86 0.462024728571 0.220729820036	420
-157.5 86 0.468218188 0.199272069384	500
-156 86 0.468766382463 0.197743128858	536
-154.5 86 0.474379941973 0.192714413716	517
-153 86 0.45929126875 0.198129580991	480
-151.5 86 0.548783466179 0.212861518994	547
-150 86 0.493835050243 0.246197863254	617
-148.5 86 0.501624181669 0.2010441853	611
-147 86 0.50283696696 0.201627183783	454
-145.5 86 0.5373478 0.210012645086	380
-144 86 0.541553930667 0.204776430462	375
-142.5 86 0.493379652921 0.219008653747	291
-141 86 0.448428100386 0.196814417777	259
-139.5 86 0.444194871795 0.205518316532	273
-138 86 0.483424484848 0.208112960858	396
-136.5 86 0.519872365942 0.222914697993	276
-135 86 0.455675776371 0.193771717758	237
-133.5 86 0.473016083045 0.201709301368	289
-132 86 0.471366435714 0.236549326078	140
-130.5 86 0.483388084034 0.181477546082	119
-129 86 0.516708121429 0.242943085395	140
-127.5 86 0.648712471545 0.249075652726	123
-126 86 0.52380751087 0.212016901501	184
-124.5 86 0.426672442748 0.190033103773	131
-123 86 0.435464261538 0.208945351345	130
-121.5 86 0.469929217054 0.218811878458	129
-120 86 0.585129111111 0.161606377338	63
-118.5 86 0.513534283951 0.228233959567	162
-117 86 0.560880789474 0.253223893762	304
-115.5 86 0.548143467991 0.244337344697	453
-114 86 0.538930854167 0.237987516264	576
-112.5 86 0.56263564598 0.226354658217	709
-111 86 0.529733625459 0.235681379352	817
-109.5 86 0.5484384038 0.22922293349	842
-108 86 0.560943883669 0.247070146749	894
-106.5 86 0.563528863579 0.254229182768	799
-105 86 0.519863670181 0.25212975749	664
-103.5 86 0.530000052104 0.232101938642	499
-102 86 0.555936435547 0.24379582894	512
-100.5 86 0.580563965358 0.251643676236	433
-99 86 0.530654605544 0.24514628715	469
-97.5 86 0.550213301255 0.238911975017	478
-96 86 0.589902443515 0.232697858565	478
-94.5 86 0.543172718884 0.244597943611	466
-93 86 0.612966923547 0.310015578986	327
-91.5 86 0.580139044444 0.253059111972	360
-90 86 0.56394764959 0.288340355734	488
-88.5 86 0.54681313189 0.22902923784	508
-87 86 0.60427874122 0.253381635987	541
-85.5 86 0.571644122671 0.247928105306	644
-84 86 0.589455655313 0.262712121723	734
-82.5 86 0.56228362226 0.258844218662	593
-81 86 0.589049116725 0.274984692631	574
-79.5 86 0.586074873484 0.247214437464	577
-78 86 0.585328026971 0.276743971539	482
-76.5 86 0.612507604878 0.243692254479	410
-75 86 0.602594163934 0.239995092857	366
-73.5 86 0.574546290123 0.252733511712	324
-72 86 0.601752086768 0.238203928297	461
-70.5 86 0.676820901031 0.260359285516	485
-69 86 0.625275351111 0.286047293436	450
-67.5 86 0.578821638211 0.252077403088	492
-66 86 0.568999073609 0.2686717378	557
-64.5 86 0.576978769097 0.263141983183	576
-63 86 0.635703506667 0.253807701298	600
-61.5 86 0.699396296417 0.243421433625	614
-60 86 0.722883749263 0.259350991167	678
-58.5 86 0.633698 0.255264721453	744
-57 86 0.45366170232 0.229303378576	776
-55.5 86 0.646337512593 0.271474952233	675
-54 86 0.942659322115 0.290098299155	624
-52.5 86 0.724352079279 0.295898063194	555
-51 86 0.530577963178 0.260603065314	516
-49.5 86 0.566116772556 0.277237866308	532
-48 86 0.610504033994 0.258594425496	706
-46.5 86 0.595830122671 0.248666257354	644
-45 86 0.639509466087 0.224860375778	575
-43.5 86 0.586660025237 0.223040950192	634
-42 86 0.520212376972 0.226642756239	634
-40.5 86 0.503895914928 0.215864133109	623
-39 86 0.53887727395 0.226045847213	595
-37.5 86 0.538480409382 0.217108060517	469
-36 86 0.528911219008 0.219531023582	484
-34.5 86 0.53776099115 0.226402056645	565
-33 86 0.56687019407 0.226647710609	742
-31.5 86 0.535815625 0.211767074543	624
-30 86 0.531370189394 0.232487444284	660
-28.5 86 0.570593515775 0.230710896642	729
-27 86 0.549081050633 0.252982843498	790
-25.5 86 0.551982959581 0.217754133125	668
-24 86 0.553291753623 0.225245312857	690
-22.5 86 0.578380705416 0.245952858588	757
-21 86 0.603012318017 0.218245047481	827
-19.5 86 0.519930189333 0.214126319889	750
-18 86 0.511570111811 0.224486237009	635
-16.5 86 0.52605535474 0.241879254064	654
-15 86 0.549248209653 0.221187540988	663
-13.5 86 0.58087136157 0.214968955869	484
-12 86 0.593995440716 0.238780429209	447
-10.5 86 0.558965410835 0.247043958044	443
-9 86 0.575981781132 0.255987852787	530
-7.5 86 0.617496820734 0.252086866802	463
-6 86 0.630839935673 0.230978196896	513
-4.5 86 0.636645325792 0.243739821581	442
-3 86 0.591591246637 0.259822391303	446
-1.5 86 0.559417726998 0.244167085361	663
0 86 1.16119203944 0.34119416826	786
1.5 86 0.552328302663 0.276437955539	826
3 86 0.570836423025 0.249501792732	747
4.5 86 0.687589736905 0.236980998449	840
6 86 0.61186729036 0.235894372919	861
7.5 86 0.638537043011 0.234977409911	651
