lon, lat, freeboard (m), standard deviation, count
-180 86 0.252264124914 0.11560681247	1457
-178.5 86 0.251052429086 0.114689435997	1389
-177 86 0.243871706447 0.108789273056	1458
-175.5 86 0.263963695378 0.113478142108	1428
-174 86 0.266329340146 0.116125703298	1370
-172.5 86 0.258534158708 0.120834105822	1424
-171 86 0.26551575603 0.124710394684	1451
-169.5 86 0.270602113313 0.128357451807	1615
-168 86 0.276509845414 0.122126161868	1559
-166.5 86 0.298205075967 0.109877448121	1448
-165 86 0.309995624913 0.126786192065	1437
-163.5 86 0.321380299572 0.126581228622	1402
-162 86 0.278464943475 0.129011451377	1203
-160.5 86 0.313171906726 0.12379410233	1115
-159 86 0.290933293504 0.130407142547	1247
-157.5 86 0.359503684288 0.138218098518	1362
-156 86 0.314659252471 0.142129588169	1315
-154.5 86 0.33919887686 0.147955304655	1210
-153 86 0.353778347478 0.16101150845	1249
-151.5 86 0.37637434434 0.158607089753	1272
-150 86 0.351830729584 0.158950093515	1298
-148.5 86 0.335730214178 0.162039172505	1326
-147 86 0.352759789865 0.148044991044	1480
-145.5 86 0.390093176295 0.148505572749	1679
-144 86 0.418201820642 0.151974697099	1589
-142.5 86 0.366239925411 0.157191202737	1582
-141 86 0.377438635659 0.162983249179	1806
-139.5 86 0.38667864776 0.159427750497	1763
-138 86 0.405244771663 0.160677766169	1708
-136.5 86 0.43152451929 0.150760480488	1633
-135 86 0.422483674941 0.154893795523	1692
-133.5 86 0.413222349747 0.153542503907	1584
-132 86 0.417658148173 0.168527809169	1505
-130.5 86 0.443716235254 0.170340066917	1475
-129 86 0.438691644123 0.180848925291	1523
-127.5 86 0.42315946398 0.173411145437	1638
-126 86 0.438304293772 0.170919953012	1702
-124.5 86 0.430119635519 0.165265836912	1723
-123 86 0.404528240762 0.17456024812	1732
-121.5 86 0.458502530635 0.171452123664	1779
-120 86 0.495559132054 0.170162024689	1719
-118.5 86 0.419634663278 0.158563722675	1672
-117 86 0.446275117404 0.182490756209	1695
-115.5 86 0.459063453254 0.173623793382	1690
-114 86 0.443301731203 0.168261435007	1596
-112.5 86 0.437778186872 0.167731285871	1493
-111 86 0.46125939582 0.177855956595	1531
-109.5 86 0.475519220234 0.177871181311	1453
-108 86 0.491703111559 0.176563829178	1488
-106.5 86 0.47936763171 0.175105554812	1602
-105 86 0.441797219747 0.174540816435	1661
-103.5 86 0.506445449814 0.185962826156	1614
-102 86 0.507752454713 0.19527398118	1623
-100.5 86 0.540548873939 0.197447959824	1650
-99 86 0.508460775595 0.19348990515	1680
-97.5 86 0.498450736495 0.196961528149	1666
-96 86 0.536504223008 0.195829282319	1556
-94.5 86 0.52205759447 0.197528371038	1519
-93 86 0.512808226087 0.18851671261	1380
-91.5 86 0.504816258848 0.200982029638	1441
-90 86 0.501963340084 0.199133372741	1432
-88.5 86 0.515160786119 0.194246510262	1412
-87 86 0.522056449558 0.194955319137	1695
-85.5 86 0.509619932866 0.209627814408	1713
-84 86 0.538978852893 0.204873704413	1849
-82.5 86 0.517130476059 0.193141369117	1817
-81 86 0.534903252601 0.194690541001	1730
-79.5 86 0.536263339383 0.197192702422	1653
-78 86 0.523190725935 0.213672817828	1631
-76.5 86 0.534980096415 0.224597586055	1618
-75 86 0.559813100542 0.222245058281	1661
-73.5 86 0.547549693195 0.224053101029	1734
-72 86 0.566606863127 0.225432373181	1695
-70.5 86 0.659267607855 0.209589576998	1604
-69 86 0.554674073546 0.224038670535	1822
-67.5 86 0.532127841402 0.216127577565	1797
-66 86 0.542681640206 0.222402402834	1751
-64.5 86 0.562483562075 0.222662775702	1619
-63 86 0.611989347716 0.226389576256	1576
-61.5 86 0.649465270622 0.209423304206	1382
-60 86 0.688625817847 0.210069982531	1356
-58.5 86 0.605805378464 0.228240170559	1263
-57 86 0.422854444697 0.205550553555	1320
-55.5 86 0.615298590199 0.225767444339	1408
-54 86 0.911237856589 0.225958751014	1548
-52.5 86 0.665680205534 0.257519981631	1518
-51 86 0.490599946313 0.188007830228	1695
-49.5 86 0.533563215205 0.194771686899	1631
-48 86 0.54339765627 0.201676407701	1571
-46.5 86 0.556413043478 0.196328881707	1518
-45 86 0.596405334761 0.189064695018	1401
-43.5 86 0.547518939855 0.182277699766	1380
-42 86 0.522997322244 0.173638259429	1533
-40.5 86 0.487253976454 0.193771691017	1444
-39 86 0.482120108272 0.193027926808	1487
-37.5 86 0.491149555629 0.199077630796	1510
-36 86 0.525091455428 0.212365971084	1649
-34.5 86 0.54247829928 0.200283698062	1527
-33 86 0.5163055806 0.193119734348	1433
-31.5 86 0.487461868936 0.204537468737	1381
-30 86 0.487734641399 0.195362463491	1372
-28.5 86 0.526174626126 0.196017662435	1332
-27 86 0.535346465894 0.193667659604	1466
-25.5 86 0.494002613072 0.209364229354	1530
-24 86 0.487850804668 0.212951874933	1628
-22.5 86 0.515933659379 0.201448052799	1738
-21 86 0.549053421145 0.201028078107	1712
-19.5 86 0.520459121484 0.204238132228	1671
-18 86 0.537251552665 0.218842292607	1576
-16.5 86 0.515275528223 0.246759998061	1435
-15 86 0.520144375189 0.236738472051	1322
-13.5 86 0.539727656728 0.227646281902	1241
-12 86 0.553988612346 0.223212077706	1215
-10.5 86 0.549570800826 0.218572623809	1210
-9 86 0.555708059714 0.231189985924	1189
-7.5 86 0.585351758357 0.229632715666	1047
-6 86 0.589885546147 0.228276043164	1181
-4.5 86 0.59350475805 0.240744089481	1149
-3 86 0.542094271493 0.228681269566	1326
-1.5 86 0.519455032532 0.241929494719	1414
