lon, lat, freeboard (m), standard deviation, count
-180 86 0.124983169492 0.0502045147931	767
-178.5 86 0.141606776892 0.0840738493273	753
-177 86 0.164730650817 0.0835484631402	673
-175.5 86 0.165888928797 0.092515730429	632
-174 86 0.164352635155 0.0851860003478	677
-172.5 86 0.157628188931 0.067697629828	524
-171 86 0.141877011881 0.0624908415396	505
-169.5 86 0.159107510549 0.0616886630235	474
-168 86 0.187802322581 0.0659945366346	527
-166.5 86 0.197985413953 0.0831498279073	430
-165 86 0.25482864432 0.101322815636	537
-163.5 86 0.245560882838 0.0921912228111	606
-162 86 0.204266466786 0.0925362517663	557
-160.5 86 0.216248207317 0.0933509685698	574
-159 86 0.224275665595 0.0978350144067	622
-157.5 86 0.267584449248 0.0946069372668	532
-156 86 0.16663311831 0.0952341463782	355
-154.5 86 0.221917450517 0.102749017902	677
-153 86 0.252506366051 0.109742922109	866
-151.5 86 0.288685867585 0.116031131665	944
-150 86 0.245181746436 0.110974352418	982
-148.5 86 0.2293160403 0.109037052285	1067
-147 86 0.223563550495 0.108941029542	1010
-145.5 86 0.254491892889 0.11796606143	1111
-144 86 0.290043425121 0.12730817539	1242
-142.5 86 0.24075569967 0.132964439623	1212
-141 86 0.271163954585 0.145698672812	1145
-139.5 86 0.294831220711 0.147567073447	956
-138 86 0.258737032 0.141503346461	1000
-136.5 86 0.319908021033 0.134640490902	1046
-135 86 0.265878589817 0.121609982606	1041
-133.5 86 0.257102796125 0.117132819734	1084
-132 86 0.299239103416 0.14842890313	1054
-130.5 86 0.342329189007 0.138128413185	1037
-129 86 0.332562631966 0.154683207353	951
-127.5 86 0.294958074209 0.130007343177	822
-126 86 0.261293422099 0.118878272192	905
-124.5 86 0.286521618916 0.139553238503	1089
-123 86 0.264159471944 0.129203226692	998
-121.5 86 0.313763823239 0.150142199002	809
-120 86 0.362685346476 0.136727559025	837
-118.5 86 0.24855409498 0.12364364848	737
-117 86 0.258868051318 0.129693213979	721
-115.5 86 0.283603002358 0.117333023931	848
-114 86 0.25701260555 0.122292770645	1009
-112.5 86 0.258122636163 0.113542498782	907
-111 86 0.287417245754 0.121931040362	1001
-109.5 86 0.311296511136 0.126440374248	898
-108 86 0.35102414367 0.124970146373	703
-106.5 86 0.324414075362 0.148276407889	690
-105 86 0.283585130117 0.1248357407	684
-103.5 86 0.272884021622 0.116965960856	555
-102 86 0.297059329044 0.138040757193	544
-100.5 86 0.3307226875 0.125390472309	576
-99 86 0.261047060659 0.115135603432	577
-97.5 86 0.261934627208 0.112335946121	566
-96 86 0.30869310424 0.139462341758	566
-94.5 86 0.260816634799 0.113372144055	523
-93 86 0.269394220199 0.131986938627	604
-91.5 86 0.289613964589 0.124070758914	706
-90 86 0.293927029833 0.145503233385	838
-88.5 86 0.298653630687 0.137709827568	1121
-87 86 0.295646019444 0.140980967062	1080
-85.5 86 0.293434091165 0.137566635144	1064
-84 86 0.282533443564 0.119396198721	1010
-82.5 86 0.290711923219 0.137559587987	1081
-81 86 0.324626247727 0.150010549288	880
-79.5 86 0.327979713552 0.150383808437	974
-78 86 0.322071387821 0.160880894322	936
-76.5 86 0.346844145379 0.164208720012	963
-75 86 0.360816693069 0.17239491136	1010
-73.5 86 0.325308909938 0.143297946988	966
-72 86 0.351620388489 0.171119814084	834
-70.5 86 0.426247578231 0.16388128283	882
-69 86 0.351325760304 0.153713540239	922
-67.5 86 0.361909298066 0.171128503668	879
-66 86 0.345748414425 0.157014015392	818
-64.5 86 0.37882220354 0.161629374047	904
-63 86 0.457848638824 0.159396384396	850
-61.5 86 0.464229736253 0.169491830519	982
-60 86 0.540257283596 0.19069127251	1079
-58.5 86 0.458601108929 0.18517130471	1120
-57 86 0.289377343955 0.169620168545	1067
-55.5 86 0.473164777247 0.212649500763	1046
-54 86 0.763438100727 0.211509156982	963
-52.5 86 0.505717185332 0.229718193593	1009
-51 86 0.367061019029 0.184420761848	1051
-49.5 86 0.39325208244 0.17180958093	1213
-48 86 0.431782506494 0.188326204535	1078
-46.5 86 0.423472161572 0.169678511536	916
-45 86 0.457552291053 0.161254369212	883
-43.5 86 0.447985150049 0.175778975104	1013
-42 86 0.407426651887 0.165490197844	1060
-40.5 86 0.404183155596 0.168152679962	1099
-39 86 0.423959744098 0.179518944704	1059
-37.5 86 0.411836250254 0.171068454085	983
-36 86 0.441332 0.183276641864	1061
-34.5 86 0.468801028319 0.192009016664	1130
-33 86 0.434260370336 0.172621359905	1072
-31.5 86 0.390127766917 0.154736494059	931
-30 86 0.371643582155 0.158573750928	919
-28.5 86 0.362491934761 0.140424549047	1027
-27 86 0.346819944251 0.128057092824	1148
-25.5 86 0.330038330484 0.142929289825	1053
-24 86 0.319538941176 0.131107310355	1020
-22.5 86 0.349009766292 0.123449126749	890
-21 86 0.359077478858 0.137913480864	946
-19.5 86 0.318282447917 0.121469237313	960
-18 86 0.339874022272 0.12878023383	898
-16.5 86 0.336702630593 0.136457794891	961
-15 86 0.348748313559 0.125511149335	1062
-13.5 86 0.375436163668 0.127803749201	1167
-12 86 0.35957231483 0.130500900457	1207
-10.5 86 0.342987172851 0.128382645122	1105
-9 86 0.366359553964 0.132852785324	1047
-7.5 86 0.381205718992 0.120435301463	1032
-6 86 0.3678720009 0.12099831305	1111
-4.5 86 0.413629054472 0.126832223968	1230
-3 86 0.392262422369 0.14909566724	1359
-1.5 86 0.364064697885 0.175240509517	1324
0 86 0.872970338558 0.242184953352	1276
1.5 86 0.307314396601 0.169455668841	1059
3 86 0.378020702595 0.151383245578	1002
