lon, lat, freeboard (m), standard deviation, count
-180 86 0.393422705607 0.18707668819	2996
-178.5 86 0.377157107955 0.171468960741	2992
-177 86 0.391741604712 0.163060255621	3056
-175.5 86 0.397607546459 0.178328673738	3078
-174 86 0.379284531601 0.164370028019	2848
-172.5 86 0.367656485553 0.156048092674	2838
-171 86 0.357663832289 0.147964861099	2713
-169.5 86 0.364472394707 0.156462810578	2683
-168 86 0.369046032839 0.156139129571	2497
-166.5 86 0.36724722468 0.153044797837	2577
-165 86 0.390222081206 0.16207520038	2586
-163.5 86 0.395890231187 0.161954126006	2578
-162 86 0.349213264928 0.156173258297	2646
-160.5 86 0.380921176136 0.162820141085	2640
-159 86 0.363109704562 0.159070484603	2718
-157.5 86 0.423701919708 0.156725002611	2877
-156 86 0.375857575973 0.160914434804	2955
-154.5 86 0.387584761383 0.159090352447	2921
-153 86 0.415494733172 0.169132529831	2897
-151.5 86 0.452396302473 0.179339042816	2830
-150 86 0.402057254171 0.173148623526	2817
-148.5 86 0.419573663659 0.179148843674	2771
-147 86 0.425858229261 0.185541976536	2857
-145.5 86 0.441254454614 0.178595349424	2655
-144 86 0.488167730586 0.1888378525	2524
-142.5 86 0.413284338229 0.18418453071	2247
-141 86 0.438959507222 0.174187002595	2354
-139.5 86 0.451853826486 0.178131983271	2288
-138 86 0.441911383852 0.173885238071	2217
-136.5 86 0.492479751671 0.180167668468	2094
-135 86 0.460370275472 0.174565093108	2120
-133.5 86 0.429150630618 0.185018381189	2136
-132 86 0.455829368137 0.177331511938	2222
-130.5 86 0.470514706532 0.179441865066	2174
-129 86 0.478991418713 0.18691684002	2362
-127.5 86 0.458483407029 0.180657849979	2447
-126 86 0.440822663136 0.168445381654	2455
-124.5 86 0.448788157245 0.183106423442	2512
-123 86 0.440631399366 0.186531881277	2524
-121.5 86 0.461524901789 0.188878299144	2515
-120 86 0.512048921881 0.174068699113	2573
-118.5 86 0.459883683413 0.192250362038	2508
-117 86 0.442069891363 0.172675262696	2605
-115.5 86 0.450057415984 0.182439790433	2440
-114 86 0.439942364452 0.186439489999	2453
-112.5 86 0.466146165351 0.177075183152	2407
-111 86 0.464229640017 0.175595805072	2314
-109.5 86 0.486919706638 0.177805810445	2335
-108 86 0.479932222448 0.170906572862	2459
-106.5 86 0.499579133361 0.179640579715	2407
-105 86 0.47269073591 0.188489040023	2484
-103.5 86 0.490532058019 0.181567243276	2413
-102 86 0.501254375618 0.196979359302	2428
-100.5 86 0.540246448122 0.210121560121	2236
-99 86 0.488121157423 0.200133102253	2344
-97.5 86 0.48784709901 0.18664028771	2323
-96 86 0.524413394941 0.177773670985	2451
-94.5 86 0.491493898136 0.185770278724	2307
-93 86 0.471059772056 0.193673741644	2505
-91.5 86 0.477028851445 0.189163949157	2457
-90 86 0.498725082424 0.191137081521	2475
-88.5 86 0.49084762336 0.203873798688	2363
-87 86 0.501559288679 0.211364173957	2650
-85.5 86 0.525610420614 0.208382086133	2639
-84 86 0.551876079597 0.213602612468	2877
-82.5 86 0.536755634278 0.207813959699	2789
-81 86 0.597615358055 0.209006105847	2899
-79.5 86 0.579736783217 0.211785942579	2717
-78 86 0.567383618246 0.213106202559	2850
-76.5 86 0.56761387281 0.22430092376	2626
-75 86 0.577388448263 0.197428924227	2735
-73.5 86 0.561422128305 0.199316099236	2572
-72 86 0.572701885643 0.203563412512	2807
-70.5 86 0.657780164567 0.21785590788	2540
-69 86 0.562465966814 0.244194587785	2712
-67.5 86 0.54721389338 0.223741226779	2598
-66 86 0.529067992793 0.209461627059	2914
-64.5 86 0.556295249534 0.212786633965	2685
-63 86 0.598077365106 0.217397825917	2969
-61.5 86 0.659276445994 0.212866251733	2796
-60 86 0.686169860026 0.213084863002	3022
-58.5 86 0.581645079774 0.219475695914	2833
-57 86 0.423048647604 0.202391742424	3130
-55.5 86 0.571210309313 0.229641044949	2942
-54 86 0.916169073795 0.210781361273	3049
-52.5 86 0.668412333572 0.260737089988	2791
-51 86 0.484279441546 0.206905544349	3028
-49.5 86 0.499655152666 0.207058019634	2738
-48 86 0.556197858944 0.203901438229	2935
-46.5 86 0.571152554311 0.196710957207	2679
-45 86 0.577594027008 0.2036322966	2851
-43.5 86 0.545060041229 0.202734652147	2668
-42 86 0.52790437373 0.221662055043	2855
-40.5 86 0.50744390515 0.2127508672	2699
-39 86 0.49753130145 0.201923241692	2896
-37.5 86 0.534789364855 0.207223410912	2760
-36 86 0.554439255156 0.204359401842	3006
-34.5 86 0.558670942349 0.231050860757	2810
-33 86 0.550050726338 0.224194119674	2821
-31.5 86 0.557726629342 0.20431297536	2706
-30 86 0.525981560902 0.218726102474	2660
-28.5 86 0.557894643423 0.208131219499	2524
-27 86 0.570391259259 0.202546952361	2646
-25.5 86 0.527047940024 0.220146620488	2451
-24 86 0.506767441104 0.217692269282	2827
-22.5 86 0.575210102987 0.19999749802	2544
-21 86 0.57684258152 0.209647693327	2803
-19.5 86 0.547346038088 0.187936574596	2783
-18 86 0.556945391455 0.193838560175	2879
-16.5 86 0.529618053775 0.230700057076	2808
-15 86 0.532625200273 0.212385695762	2926
-13.5 86 0.58219172753 0.209061820199	2826
-12 86 0.54501317135 0.19730556759	2918
-10.5 86 0.539509138356 0.192535960235	2761
-9 86 0.56504858051 0.196254508657	3099
-7.5 86 0.573321322778 0.197936207649	2937
-6 86 0.54861557893 0.192369843913	3009
-4.5 86 0.586588568458 0.203757411086	2885
-3 86 0.528719676649 0.192912799759	2972
-1.5 86 0.47255223283 0.215309072522	2912
